wall_time,imu_timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
1765401014.980620,116139,-0.1914326548576355,-2.278048515319824,9.655384063720703,0.0,-3.8499999046325684,0.699999988079071,141.31060791015625,-387.4232177734375,-64.85740661621094
1765401014.980620,116139,-0.39004403352737427,-2.2804415225982666,9.753493309020996,0.07000000029802322,-3.7100000381469727,0.7699999809265137,147.74307250976562,-392.1919250488281,-61.820621490478516
1765401015.070624,116216,-0.24886244535446167,-2.268476963043213,9.588382720947266,0.0,-3.7100000381469727,0.6299999952316284,147.78546142578125,-392.1829833984375,-60.55765151977539
1765401015.070624,116216,-0.2823631465435028,-2.234976053237915,9.763065338134766,0.07000000029802322,-3.7100000381469727,0.6299999952316284,145.525390625,-390.7518005371094,-61.690670013427734
1765401015.070624,116216,-0.3445787727832794,-2.3067634105682373,9.703242301940918,0.07000000029802322,-3.640000104904175,0.5600000023841858,144.66859436035156,-389.01715087890625,-61.79799270629883
1765401015.070624,116216,-0.35654330253601074,-2.2995846271514893,9.782208442687988,0.07000000029802322,-3.7799999713897705,0.699999988079071,146.498779296875,-388.7813415527344,-60.36658477783203
1765401015.070624,116216,-0.27757734060287476,-2.3139421939849854,9.674527168273926,0.0,-3.5,0.5600000023841858,146.81045532226562,-391.2337646484375,-61.50434112548828
1765401015.070624,116216,-0.2919347882270813,-2.2589051723480225,9.674527168273926,-0.14000000059604645,-3.7799999713897705,0.5600000023841858,146.9235076904297,-390.72918701171875,-61.97639846801758
1765401015.070624,116216,-0.2416837215423584,-2.2086541652679443,9.581204414367676,-0.14000000059604645,-3.7100000381469727,0.8400000333786011,144.93873596191406,-390.9187927246094,-61.85651779174805
1765401015.070624,116216,-0.45943835377693176,-2.2804415225982666,9.782208442687988,0.0,-3.569999933242798,0.6299999952316284,146.42384338378906,-388.517333984375,-61.440773010253906
1765401015.146235,116291,-0.29672059416770935,-2.3282995223999023,9.753493309020996,0.0,-3.7799999713897705,0.5600000023841858,143.3492431640625,-389.8625793457031,-62.63993835449219
1765401015.146235,116291,-0.27757734060287476,-2.28283429145813,9.849209785461426,0.0,-3.640000104904175,0.49000000953674316,143.70681762695312,-389.1054992675781,-60.82590866088867
1765401015.146235,116291,-0.3445787727832794,-2.376157760620117,9.832459449768066,0.0,-3.9200000762939453,0.5600000023841858,146.64305114746094,-389.8700866699219,-60.700740814208984
1765401015.146235,116291,-0.24886244535446167,-2.2947988510131836,9.712814331054688,0.0,-3.569999933242798,0.699999988079071,145.37213134765625,-389.3851623535156,-60.46608352661133
1765401015.146235,116291,-0.38525819778442383,-2.275655508041382,9.779815673828125,-0.14000000059604645,-3.7100000381469727,0.6299999952316284,146.03196716308594,-391.0825500488281,-60.070457458496094
1765401015.146235,116291,-0.25843408703804016,-2.2995846271514893,9.664956092834473,0.0,-3.569999933242798,0.6299999952316284,145.62355041503906,-386.770751953125,-59.864131927490234
1765401015.146235,116291,-0.34697166085243225,-2.2660839557647705,9.734350204467773,-0.07000000029802322,-3.7100000381469727,0.49000000953674316,145.62355041503906,-386.770751953125,-59.864131927490234
1765401015.146235,116291,-0.31825676560401917,-2.3426570892333984,9.746315002441406,-0.07000000029802322,-3.8499999046325684,0.5600000023841858,145.7557830810547,-390.5023498535156,-59.8255729675293
1765401015.220700,116366,-0.339792937040329,-2.2230117321014404,9.710420608520508,-0.14000000059604645,-3.430000066757202,0.699999988079071,145.76565551757812,-389.73968505859375,-62.21378707885742
1765401015.220700,116366,-0.29672059416770935,-2.2732627391815186,9.664956092834473,-0.07000000029802322,-3.8499999046325684,0.699999988079071,145.75962829589844,-391.06109619140625,-62.02743148803711
1765401015.220700,116366,-0.25604116916656494,-2.2876200675964355,9.66016960144043,0.0,-3.430000066757202,0.699999988079071,144.90414428710938,-388.0059814453125,-62.4614372253418
1765401015.220700,116366,-0.4044014811515808,-2.268476963043213,9.708027839660645,0.0,-3.7100000381469727,0.699999988079071,145.71470642089844,-389.1908264160156,-61.41522979736328
1765401015.220700,116366,-0.2105759084224701,-2.2876200675964355,9.712814331054688,0.07000000029802322,-3.7100000381469727,0.5600000023841858,145.38406372070312,-391.2623596191406,-62.06059646606445
1765401015.220700,116366,-0.35893622040748596,-2.227797508239746,9.71520709991455,0.0,-3.430000066757202,0.699999988079071,146.0126953125,-391.3663635253906,-61.80287170410156
1765401015.220700,116366,-0.1914326548576355,-2.3091564178466797,9.602740287780762,-0.07000000029802322,-3.8499999046325684,0.699999988079071,144.1595001220703,-386.8072509765625,-61.543025970458984
1765401015.220700,116366,-0.44986671209335327,-2.270869731903076,9.751100540161133,0.0,-3.640000104904175,0.699999988079071,145.24835205078125,-390.7313537597656,-63.7879753112793
1765401015.295611,116442,-0.2632198929786682,-2.275655508041382,9.667348861694336,0.0,-3.8499999046325684,0.699999988079071,146.77024841308594,-389.3625183105469,-60.751808166503906
1765401015.295611,116442,-0.23450499773025513,-2.2397620677948,9.724778175354004,0.0,-3.8499999046325684,0.5600000023841858,145.26466369628906,-388.84820556640625,-61.35147476196289
1765401015.295611,116442,-0.3350071310997009,-2.275655508041382,9.741528511047363,0.0,-3.7100000381469727,0.8400000333786011,144.6501922607422,-388.74127197265625,-61.188209533691406
1765401015.295611,116442,-0.2321120798587799,-2.2589051723480225,9.605133056640625,-0.07000000029802322,-3.7100000381469727,0.7699999809265137,143.32998657226562,-390.1463928222656,-64.37236022949219
1765401015.295611,116442,-0.42833054065704346,-2.304370403289795,9.753493309020996,-0.07000000029802322,-3.569999933242798,0.699999988079071,146.95352172851562,-389.1229248046875,-60.290000915527344
1765401015.295611,116442,-0.3110780417919159,-2.2804415225982666,9.72238540649414,-0.07000000029802322,-3.7100000381469727,0.699999988079071,146.95352172851562,-389.1229248046875,-60.290000915527344
1765401015.295611,116442,-0.27757734060287476,-2.2947988510131836,9.712814331054688,-0.07000000029802322,-3.7100000381469727,0.6299999952316284,145.90994262695312,-390.82843017578125,-62.547943115234375
1765401015.295611,116442,-0.35654330253601074,-2.249333620071411,9.74870777130127,-0.07000000029802322,-3.640000104904175,0.699999988079071,146.40028381347656,-388.52227783203125,-62.14242172241211
1765401015.370620,116517,-0.2105759084224701,-2.2947988510131836,9.688884735107422,-0.14000000059604645,-3.7100000381469727,0.7699999809265137,144.35003662109375,-388.44586181640625,-62.816070556640625
1765401015.370620,116517,-0.3445787727832794,-2.3306925296783447,9.784601211547852,0.0,-3.7799999713897705,0.8400000333786011,146.5030517578125,-389.0602111816406,-61.3973503112793
1765401015.370620,116517,-0.3015064299106598,-2.2517266273498535,9.712814331054688,-0.07000000029802322,-3.569999933242798,0.7699999809265137,145.8807830810547,-391.87493896484375,-61.89214324951172
1765401015.370620,116517,-0.33740004897117615,-2.333085298538208,9.779815673828125,-0.14000000059604645,-3.7100000381469727,0.7699999809265137,142.6654510498047,-388.45001220703125,-64.90830993652344
1765401015.370620,116517,-0.33740004897117615,-2.278048515319824,9.8085298538208,-0.07000000029802322,-3.7799999713897705,0.699999988079071,144.6437225341797,-390.3424987792969,-62.17295455932617
1765401015.370620,116517,-0.3038993179798126,-2.2876200675964355,9.710420608520508,-0.07000000029802322,-3.640000104904175,0.699999988079071,145.55630493164062,-388.10504150390625,-61.5020637512207
1765401015.370620,116517,-0.2321120798587799,-2.249333620071411,9.73195743560791,-0.07000000029802322,-3.7799999713897705,0.8400000333786011,144.96023559570312,-388.2739562988281,-61.94857406616211
1765401015.370620,116517,-0.3732936680316925,-2.2230117321014404,9.72238540649414,0.0,-3.7799999713897705,0.699999988079071,146.27528381347656,-387.1496887207031,-60.07585144042969
1765401015.445615,116592,-0.2727915346622467,-2.311549186706543,9.751100540161133,0.0,-3.8499999046325684,0.8400000333786011,144.24636840820312,-388.9484558105469,-62.063358306884766
1765401015.445615,116592,-0.34936457872390747,-2.2804415225982666,9.763065338134766,-0.07000000029802322,-3.640000104904175,0.7699999809265137,143.9886016845703,-388.6441650390625,-62.42824172973633
1765401015.445615,116592,-0.30629223585128784,-2.263690948486328,9.760672569274902,0.07000000029802322,-3.7100000381469727,0.5600000023841858,145.0176239013672,-387.2215270996094,-61.762393951416016
1765401015.445615,116592,-0.260826975107193,-2.318727970123291,9.724778175354004,-0.07000000029802322,-3.7100000381469727,0.7699999809265137,145.43984985351562,-387.29022216796875,-61.49702453613281
1765401015.445615,116592,-0.3517574965953827,-2.275655508041382,9.794173240661621,0.07000000029802322,-3.430000066757202,0.7699999809265137,145.60723876953125,-388.6539001464844,-62.30062484741211
1765401015.445615,116592,-0.3326142132282257,-2.28283429145813,9.743921279907227,0.0,-3.7100000381469727,0.699999988079071,145.9442138671875,-389.5010681152344,-61.89231872558594
1765401015.445615,116592,-0.32782840728759766,-2.3019776344299316,9.73195743560791,-0.07000000029802322,-3.5,0.8400000333786011,147.7344970703125,-391.6341552734375,-59.75908660888672
1765401015.445615,116592,-0.3517574965953827,-2.2325832843780518,9.765458106994629,0.0,-3.7799999713897705,0.699999988079071,145.48562622070312,-388.6007385253906,-59.76703643798828
1765401015.521223,116669,-0.3613291084766388,-2.3282995223999023,9.727170944213867,0.07000000029802322,-3.5,0.5600000023841858,145.3450927734375,-392.5907287597656,-62.85654830932617
1765401015.521223,116669,-0.2919347882270813,-2.3282995223999023,9.698456764221191,0.07000000029802322,-3.7799999713897705,0.5600000023841858,146.00973510742188,-389.7670593261719,-61.098793029785156
1765401015.521223,116669,-0.32782840728759766,-2.2589051723480225,9.712814331054688,0.0,-3.7799999713897705,0.7699999809265137,146.93641662597656,-387.5266418457031,-60.00691223144531
1765401015.521223,116669,-0.2416837215423584,-2.2804415225982666,9.631455421447754,0.0,-3.640000104904175,0.699999988079071,147.29345703125,-391.5694274902344,-60.58577346801758
1765401015.521223,116669,-0.3709007501602173,-2.254119396209717,9.789386749267578,0.0,-3.7799999713897705,0.7699999809265137,144.38902282714844,-387.1175231933594,-62.02011489868164
1765401015.521223,116669,-0.24886244535446167,-2.3091564178466797,9.751100540161133,0.07000000029802322,-3.569999933242798,0.6299999952316284,146.6866455078125,-393.060791015625,-60.98625564575195
1765401015.521223,116669,-0.39961564540863037,-2.2995846271514893,9.832459449768066,0.07000000029802322,-3.7799999713897705,0.699999988079071,146.77658081054688,-392.28131103515625,-60.988868713378906
1765401015.521223,116669,-0.20579010248184204,-2.2589051723480225,9.664956092834473,0.0,-3.640000104904175,0.6299999952316284,143.8533172607422,-387.83331298828125,-62.98453140258789
1765401015.595690,116744,-0.3541503846645355,-2.249333620071411,9.753493309020996,-0.07000000029802322,-3.569999933242798,0.699999988079071,143.66268920898438,-390.7146911621094,-62.933284759521484
1765401015.595690,116744,-0.41875892877578735,-2.3139421939849854,9.777422904968262,0.0,-3.569999933242798,0.6299999952316284,145.66978454589844,-387.3205871582031,-60.80302047729492
1765401015.595690,116744,-0.2536482512950897,-2.28283429145813,9.705635070800781,0.0,-3.7799999713897705,0.49000000953674316,145.66978454589844,-387.3205871582031,-60.80302047729492
1765401015.595690,116744,-0.3613291084766388,-2.278048515319824,9.798958778381348,0.0,-3.8499999046325684,0.5600000023841858,146.39468383789062,-389.5638122558594,-60.784969329833984
1765401015.595690,116744,-0.21775463223457336,-2.2732627391815186,9.6697416305542,-0.07000000029802322,-3.569999933242798,0.699999988079071,147.45921325683594,-390.0133972167969,-61.01198196411133
1765401015.595690,116744,-0.35893622040748596,-2.290013074874878,9.751100540161133,0.0,-3.7799999713897705,0.7699999809265137,147.32907104492188,-388.9216613769531,-60.256839752197266
1765401015.595690,116744,-0.27997025847435,-2.304370403289795,9.696063995361328,0.0,-3.7100000381469727,0.7699999809265137,145.75535583496094,-390.7822265625,-60.996665954589844
1765401015.595690,116744,-0.36850783228874207,-2.261298179626465,9.767850875854492,0.0,-3.7799999713897705,0.699999988079071,145.50962829589844,-387.8350830078125,-61.73427200317383
1765401015.670617,116819,-0.23689790070056915,-2.2947988510131836,9.717599868774414,-0.14000000059604645,-3.7100000381469727,0.699999988079071,143.57919311523438,-389.8929443359375,-61.9459342956543
1765401015.670617,116819,-0.39004403352737427,-2.2325832843780518,9.758278846740723,0.0,-3.7100000381469727,0.7699999809265137,145.5194854736328,-387.5532531738281,-60.282508850097656
1765401015.670617,116819,-0.29911351203918457,-2.3354783058166504,9.698456764221191,-0.07000000029802322,-3.7799999713897705,0.7699999809265137,145.47872924804688,-390.4818420410156,-61.92287826538086
1765401015.670617,116819,-0.22971917688846588,-2.184725046157837,9.712814331054688,-0.07000000029802322,-3.640000104904175,0.6299999952316284,146.37411499023438,-391.1680603027344,-62.190696716308594
1765401015.670617,116819,-0.45943835377693176,-2.261298179626465,9.717599868774414,-0.14000000059604645,-3.7100000381469727,0.699999988079071,145.7626953125,-388.140380859375,-61.50971221923828
1765401015.670617,116819,-0.24886244535446167,-2.3282995223999023,9.794173240661621,-0.07000000029802322,-3.8499999046325684,0.699999988079071,144.63430786132812,-390.344482421875,-62.45361328125
1765401015.670617,116819,-0.39961564540863037,-2.268476963043213,9.806137084960938,0.0,-3.7799999713897705,0.7699999809265137,147.05584716796875,-389.94073486328125,-60.71603012084961
1765401015.670617,116819,-0.23929080367088318,-2.333085298538208,9.717599868774414,0.0,-3.640000104904175,0.699999988079071,146.07305908203125,-391.9132385253906,-62.320777893066406
1765401015.745616,116895,-0.2321120798587799,-2.220618724822998,9.717599868774414,0.07000000029802322,-3.640000104904175,0.6299999952316284,146.1476593017578,-387.9371337890625,-61.19588851928711
1765401015.745616,116895,-0.3613291084766388,-2.325906753540039,9.71520709991455,0.0,-3.640000104904175,0.699999988079071,146.17120361328125,-387.9321594238281,-60.49423599243164
1765401015.745616,116895,-0.2727915346622467,-2.2876200675964355,9.73195743560791,-0.07000000029802322,-3.7100000381469727,0.6299999952316284,146.1210479736328,-390.8627624511719,-62.415260314941406
1765401015.745616,116895,-0.3350071310997009,-2.28283429145813,9.798958778381348,0.0,-3.7100000381469727,0.699999988079071,144.7969970703125,-391.70916748046875,-63.397544860839844
1765401015.745616,116895,-0.32543548941612244,-2.292405843734741,9.741528511047363,-0.07000000029802322,-3.7100000381469727,0.6299999952316284,143.37962341308594,-392.01568603515625,-64.84423065185547
1765401015.745616,116895,-0.2943277060985565,-2.275655508041382,9.777422904968262,0.0,-3.7799999713897705,0.6299999952316284,144.52857971191406,-388.207275390625,-62.49460220336914
1765401015.745616,116895,-0.3421858549118042,-2.2732627391815186,9.727170944213867,0.0,-3.430000066757202,0.5600000023841858,144.61424255371094,-387.1488952636719,-61.4664421081543
1765401015.745616,116895,-0.2943277060985565,-2.268476963043213,9.8444242477417,0.0,-3.7799999713897705,0.6299999952316284,146.09068298339844,-388.7096862792969,-60.21096420288086
1765401015.820655,116970,-0.3302213251590729,-2.3019776344299316,9.724778175354004,0.07000000029802322,-3.7799999713897705,0.699999988079071,144.2086944580078,-388.9563903808594,-63.18600082397461
1765401015.820655,116970,-0.3015064299106598,-2.3354783058166504,9.772636413574219,0.07000000029802322,-3.7799999713897705,0.699999988079071,146.6195068359375,-389.87506103515625,-61.40238952636719
1765401015.820655,116970,-0.34697166085243225,-2.268476963043213,9.74870777130127,0.0,-3.7100000381469727,0.699999988079071,144.65753173828125,-386.09942626953125,-61.70125198364258
1765401015.820655,116970,-0.24646952748298645,-2.3163349628448486,9.763065338134766,0.0,-3.640000104904175,0.7699999809265137,144.4215545654297,-387.3904724121094,-62.208900451660156
1765401015.820655,116970,-0.4115802049636841,-2.311549186706543,9.846817016601562,0.07000000029802322,-3.7799999713897705,0.699999988079071,146.0636444091797,-391.91522216796875,-62.601436614990234
1765401015.820655,116970,-0.3230426013469696,-2.2947988510131836,9.7391357421875,0.0,-3.640000104904175,0.6299999952316284,145.72454833984375,-388.90899658203125,-59.96346664428711
1765401015.820655,116970,-0.32782840728759766,-2.3211207389831543,9.796566009521484,-0.07000000029802322,-3.640000104904175,0.7699999809265137,147.61038208007812,-389.22100830078125,-59.1902961730957
1765401015.820655,116970,-0.3421858549118042,-2.2373690605163574,9.786993980407715,0.0,-3.7100000381469727,0.8400000333786011,147.61038208007812,-389.22100830078125,-59.1902961730957
1765401015.896210,117047,-0.26561281085014343,-2.290013074874878,9.724778175354004,-0.07000000029802322,-3.7100000381469727,0.699999988079071,143.49913024902344,-389.9097900390625,-64.33154296875
1765401015.896210,117047,-0.27997025847435,-2.2804415225982666,9.758278846740723,0.0,-3.7100000381469727,0.7699999809265137,146.55145263671875,-387.7298889160156,-60.320735931396484
1765401015.896210,117047,-0.3924369215965271,-2.292405843734741,9.698456764221191,-0.07000000029802322,-3.430000066757202,0.8400000333786011,145.84999084472656,-390.001708984375,-60.858943939208984
1765401015.896210,117047,-0.260826975107193,-2.3450498580932617,9.770243644714355,-0.07000000029802322,-3.7799999713897705,0.699999988079071,145.91802978515625,-392.14691162109375,-61.94059753417969
1765401015.896210,117047,-0.3517574965953827,-2.2804415225982666,9.822887420654297,0.0,-3.640000104904175,0.699999988079071,145.6907196044922,-389.4756774902344,-63.2879753112793
1765401015.896210,117047,-0.3110780417919159,-2.304370403289795,9.712814331054688,0.0,-3.7799999713897705,0.7699999809265137,143.77320861816406,-388.3309631347656,-61.5301628112793
1765401015.896210,117047,-0.25843408703804016,-2.3139421939849854,9.767850875854492,0.0,-3.7100000381469727,0.5600000023841858,146.70123291015625,-392.2971496582031,-63.23414993286133
1765401015.896210,117047,-0.42833054065704346,-2.2876200675964355,9.710420608520508,0.0,-3.569999933242798,0.6299999952316284,143.5603485107422,-389.89691162109375,-62.50725555419922
1765401015.970692,117122,-0.24886244535446167,-2.304370403289795,9.765458106994629,-0.07000000029802322,-3.7100000381469727,0.6299999952316284,143.26490783691406,-389.60052490234375,-63.99478530883789
1765401015.970692,117122,-0.3326142132282257,-2.220618724822998,9.782208442687988,0.0,-3.7100000381469727,0.699999988079071,146.51585388183594,-390.377685546875,-60.64967346191406
1765401015.970692,117122,-0.29911351203918457,-2.3091564178466797,9.693670272827148,0.07000000029802322,-3.9200000762939453,0.699999988079071,145.55967712402344,-389.42449951171875,-61.03504943847656
1765401015.970692,117122,-0.26561281085014343,-2.3019776344299316,9.813316345214844,0.0,-3.7799999713897705,0.699999988079071,143.74147033691406,-391.5374755859375,-64.06096649169922
1765401015.970692,117122,-0.38765111565589905,-2.3211207389831543,9.784601211547852,0.0,-3.640000104904175,0.7699999809265137,143.0701141357422,-387.6830749511719,-61.690975189208984
1765401015.970692,117122,-0.20579010248184204,-2.3282995223999023,9.73195743560791,-0.14000000059604645,-3.5,0.699999988079071,145.31561279296875,-389.3970642089844,-62.15004348754883
1765401015.970692,117122,-0.39722275733947754,-2.278048515319824,9.801351547241211,0.0,-3.7799999713897705,0.699999988079071,145.31561279296875,-389.3970642089844,-62.15004348754883
1765401015.970692,117122,-0.32543548941612244,-2.2947988510131836,9.710420608520508,0.0,-3.7799999713897705,0.6299999952316284,147.40223693847656,-390.7859802246094,-60.027069091796875
1765401016.045612,117197,-0.2727915346622467,-2.3019776344299316,9.734350204467773,-0.07000000029802322,-3.8499999046325684,0.5600000023841858,144.70880126953125,-390.88836669921875,-62.55052185058594
1765401016.045612,117197,-0.3709007501602173,-2.2852272987365723,9.851602554321289,-0.07000000029802322,-3.7799999713897705,0.6299999952316284,146.2935791015625,-391.9455871582031,-61.907432556152344
1765401016.045612,117197,-0.3015064299106598,-2.325906753540039,9.753493309020996,-0.14000000059604645,-3.990000009536743,0.49000000953674316,145.57676696777344,-391.0207824707031,-61.31813430786133
1765401016.045612,117197,-0.43550926446914673,-2.292405843734741,9.813316345214844,0.0,-4.130000114440918,0.42000001668930054,144.86338806152344,-390.93463134765625,-64.10179901123047
1765401016.045612,117197,-0.6580497026443481,-2.311549186706543,9.925783157348633,-0.07000000029802322,-3.990000009536743,0.42000001668930054,145.6294708251953,-389.9693603515625,-61.27228546142578
1765401016.045612,117197,0.08614469319581985,-2.2995846271514893,9.684099197387695,0.07000000029802322,-4.96999979019165,0.21000000834465027,145.7366180419922,-386.2661437988281,-60.336181640625
1765401016.045612,117197,-0.3517574965953827,-2.199082612991333,9.909032821655273,0.14000000059604645,-3.7799999713897705,0.6299999952316284,145.4877166748047,-390.7597351074219,-62.81331253051758
1765401016.045612,117197,0.34936457872390747,-2.373764753341675,9.612311363220215,0.0,-4.409999847412109,0.49000000953674316,145.9926300048828,-388.1707458496094,-60.815704345703125
1765401016.120609,117273,-0.44986671209335327,-2.2110471725463867,9.830066680908203,-0.07000000029802322,-3.0799999237060547,0.9800000190734863,146.12750244140625,-389.261474609375,-61.430519104003906
1765401016.120609,117273,-0.1914326548576355,-2.290013074874878,9.82767391204834,0.07000000029802322,-3.569999933242798,0.6299999952316284,146.6006622314453,-389.8790283203125,-61.96371078491211
1765401016.120609,117273,-0.5001177787780762,-2.395301103591919,9.861174583435059,0.0,-3.569999933242798,0.7699999809265137,142.91127014160156,-386.87713623046875,-62.94890594482422
1765401016.120609,117273,-0.35893622040748596,-2.270869731903076,9.870745658874512,0.0,-3.7100000381469727,0.699999988079071,143.58009338378906,-388.8523864746094,-63.443721771240234
1765401016.120609,117273,-0.41875892877578735,-2.3450498580932617,9.729564666748047,-0.07000000029802322,-3.8499999046325684,0.699999988079071,145.4800567626953,-389.1614685058594,-62.24956512451172
1765401016.120609,117273,-0.1698964685201645,-2.254119396209717,9.681706428527832,-0.07000000029802322,-3.7100000381469727,0.6299999952316284,145.49461364746094,-388.8786315917969,-60.657470703125
1765401016.120609,117273,-0.25843408703804016,-2.1895108222961426,9.705635070800781,0.0,-3.7799999713897705,0.699999988079071,145.71286010742188,-395.3111572265625,-63.48143768310547
1765401016.120609,117273,-0.17707519233226776,-2.2660839557647705,9.631455421447754,-0.07000000029802322,-3.7100000381469727,0.699999988079071,146.2067108154297,-389.80438232421875,-61.38710021972656
1765401016.195617,117348,-0.35654330253601074,-2.3570144176483154,9.846817016601562,-0.14000000059604645,-3.5,0.6299999952316284,146.112060546875,-390.5848693847656,-61.52482223510742
1765401016.195617,117348,-0.35654330253601074,-2.318727970123291,9.681706428527832,0.0,-3.640000104904175,0.8400000333786011,143.39210510253906,-389.09295654296875,-64.04585266113281
1765401016.195617,117348,-0.36611494421958923,-2.2995846271514893,9.851602554321289,-0.07000000029802322,-3.7799999713897705,0.6299999952316284,144.570556640625,-388.4782409667969,-62.40272521972656
1765401016.195617,117348,-0.284756064414978,-2.278048515319824,9.741528511047363,0.21000000834465027,-3.9200000762939453,0.699999988079071,146.04400634765625,-388.4397277832031,-60.44316864013672
1765401016.195617,117348,-0.30629223585128784,-2.311549186706543,9.703242301940918,-0.07000000029802322,-3.8499999046325684,0.6299999952316284,145.22227478027344,-388.8571472167969,-62.614444732666016
1765401016.195617,117348,-0.18425391614437103,-2.2589051723480225,9.763065338134766,0.07000000029802322,-3.7100000381469727,0.6299999952316284,146.68162536621094,-388.8216247558594,-61.07588195800781
1765401016.195617,117348,-0.24407662451267242,-2.2876200675964355,9.777422904968262,-0.07000000029802322,-3.640000104904175,0.8400000333786011,144.44509887695312,-387.385498046875,-61.50725173950195
1765401016.195617,117348,-0.3709007501602173,-2.2804415225982666,9.782208442687988,-0.07000000029802322,-3.569999933242798,0.7699999809265137,146.6802978515625,-390.14202880859375,-60.74919509887695
1765401016.271215,117424,-0.34936457872390747,-2.311549186706543,9.82767391204834,-0.07000000029802322,-3.7100000381469727,0.699999988079071,145.08477783203125,-390.4072570800781,-61.34626388549805
1765401016.271215,117424,-0.3421858549118042,-2.3067634105682373,9.727170944213867,-0.07000000029802322,-3.640000104904175,0.699999988079071,143.6841583251953,-388.0699157714844,-63.02533721923828
1765401016.271215,117424,-0.2703986167907715,-2.2947988510131836,9.784601211547852,-0.07000000029802322,-3.7799999713897705,0.6299999952316284,144.11875915527344,-389.73590087890625,-63.183387756347656
